"","immune","endo","fibro","classic","basal"
"TNFRSF10B",0,0,0,0,0.243619100401801
"STC1",0,0.745362620937909,0,0,0
"PPP2R2A",0,0,0,0,0.643140230923982
"BNIP3L",0,0,0.79893269365963,0,0
"DPYSL2",0,0.767389117559413,0,0,0
"CLU",0,0.619435731785747,0.722930870936371,0,0.526322918834435
"KIF13B",0,0,0,0,0.233625816610796
"TMEM66",1.52360359882388,0.759165845388307,0.881547047764673,1.11987230469155,0.9585742723838
"RBPMS",0,0,0.519452075264386,0,0
"ERLIN2",0,0,0,0,0.342333536371204
"RAB11FIP1",0,0,0,1.00355100422098,0.526701156658577
"EIF4EBP1",0,0,0,0,0.384566349631986
"WHSC1L1",0,0,0,0.652747162880453,0.828983557320586
"TACC1",0.8463846183146,1.53564386274411,0.64873444669928,0.356441600016919,0
"ADAM9",0,0,0,0.886925318913017,0.697576420738449
"C8orf4",0,1.44250441004177,0,0,0
"KAT6A",0,0,0,0,0.576699265092143
"PLAT",0,0,0,0,1.48281557473808
"VDAC3",0,0,0,0,0.56954332269584
"FNTA",0,0,0,0,0.354869229332926
"CEBPD",0,0.797019563224125,1.20026410365388,0,0.422875000430906
"PRKDC",0,0,0,0,1.15930125268211
"MCM4",0,0,0,0,0.324782646078472
"UBE2V2",0,0,0,0,0.39640819654913
"RB1CC1",0,0,0,0,0.697576420738449
"MRPL15",0,0,0,0,0.448133082498893
"RPS20",2.14537810421664,2.73254466122329,2.77270598757784,2.16672020801173,1.85492998791724
"IMPAD1",0,0,0,0,0.375433561858414
"SDCBP",0.712572760843068,1.31525005739063,1.02370406070318,0.633904346997085,0.39640819654913
"RAB2A",0,0.944690888300291,1.04766938036411,0.981064155079921,1.00918897778944
"ASPH",0,0,0,1.07143645239049,1.65769197847462
"YTHDF3",0,0,0,0,0.423020254259858
"COPS5",0,0,0,0,0.359936234821816
"ARFGEF1",0,0,0,0,0.385053573265364
"RPL7",0,3.04283098901499,3.29694011582545,0.264293107870294,0
"TCEB1",0,0.897124799966873,0.831722377144825,0.492706392516858,0.498167555914572
"TPD52",0,0,0,0.523352828670725,0.42043901977078
"FABP5",0,2.69292129111419,0.565224285257206,0,0
"CHMP4C",0,0,0,0,0.342333536371204
"C8orf59",0,0.418143732570172,0.607160792832022,0,0.314043462043532
"CPNE3",0,0,0,0,0.895363649298594
"NBN",0,0,0,0,0.393893059086526
"ESRP1",0,0,0,0,0.64775473677543
"UQCRB",1.01401471512072,1.89910853595545,2.02943027566192,1.27137426000789,0.812809798249539
"SDC2",0,0,0.933895724896941,0,0
"MTDH",1.40930321104762,1.11317432015773,1.06165390289346,1.13425618335402,1.48428386758496
"LAPTM4B",0,0,0,0,0.404542242169996
"RPL30",2.40245316583027,2.8168170722966,2.9360087004414,2.43136001496218,2.28030177939801
"COX6C",0.598804063337646,1.69737024636244,1.75301228301306,1.3089837553645,0.825290859440386
"POLR2K",0,0,0.551769765122303,0,0
"RNF19A",0,0,0,0,0.314043462043532
"PABPC1",2.69852482347133,1.50506985139554,1.60903815226889,2.04728315388366,2.94146175844605
"YWHAZ",1.41205590067569,0.930195168527744,1.01163464458949,1.61154260886049,1.64500561302892
"ZNF706",0,0.72688425911585,0.805551565545879,0.67248245649154,0
"UBR5",0,0,0,0,0.526322918834435
"KLF10",0,0,0,0,0.237437643440408
"AZIN1",0,0,0,0.238268118177467,0.624052183467695
"CTHRC1",0,0,0.725606907182689,0,0
"EIF3E",0.758018771648828,1.26677721784144,1.4595818125872,0.942701684888907,0.79961746556495
"ENY2",0,1.17492136816992,0.895774360218411,0.636974924121912,0.565655156858703
"EIF3H",1.17615992690772,0.941771885104127,1.14746313701103,1.23518793259082,1.60847860306323
"RAD21",0.923155297590635,0,0,0.895299403386878,1.57318476384426
"MAL2",0,0,0,1.25724530001903,1.18736261507518
"TAF2",0,0,0,0,0.34841702367516
"MRPL13",0,0,0,0,0.42043901977078
"DERL1",0,0,0,0,0.743954491152117
"ZHX1",0,0,0,0,0.422875000430906
"NDUFB9",0,0.923475488217045,1.00582220667209,1.04057109659447,1.31031379755575
"MTSS1",0,0,0,0,0.596889458576281
"TRIB1",0,0,0,0,0.465870961959735
"MYC",0,0,0,0,0.465870961959735
"FAM49B",0.993182518970699,0,0,0,0.64775473677543
"EFR3A",0,0,0,0,0.233625816610796
"PHF20L1",0,0,0,0,0.533295035196376
"SLA",1.17068463670923,0,0,0,0
"NDRG1",0,1.1149420506089,0,0.48170433705549,0.486809441068517
"CASC7",0,0,0,0,0.34841702367516
"AGO2",0,0,0,0,0.231544629189264
"PTK2",0,0,0,0,0.825290859440386
"LY6D",0,0,0,0,1.07002904582852
"LY6E",0,1.13992509701713,1.19810548513731,1.25904860747324,1.00918897778944
"GSDMD",0,0,0,0,0.51426242233731
"NAPRT1",0,0,0,0.561408267801143,0
"EEF1D",1.88290688951202,1.88459213601243,2.11228865985244,1.8097973701065,2.32295113786371
"TSTA3",0,0,0,0.691240754974532,0.777005705482724
"FAM83H",0,0,0,0,0.592527911121271
"SCRIB",0,0,0,0,0.393893059086526
"PUF60",0,0,0,0.480137591415413,0.900044249663572
"PLEC",0,0,0,1.01077238959274,1.84830106930019
"GRINA",0,0,0,0,0.447338112799978
"EXOSC4",0,0,0,0,0.474005535931123
"GPAA1",0,0,0,0,0.652107719447976
"CYC1",0,0,0.596433542273662,0.728229353179201,1.28049346152679
"SHARPIN",0,0,0,0,0.556812411390595
"MAF1",0,0,0,0,0.526701156658577
"HSF1",0,0,0,0,0.527421342895668
"SLC52A2",0,0,0,0,0.364895679224976
"VPS28",0,0.847927548508844,0.867250929106311,0.891286020554281,0.939920735784183
"RPL8",2.89477423607122,2.99096635772908,3.07065293584144,3.12469059369444,3.65504038707849
"C8orf33",0,0,0,0,0.384566349631986
"DOCK8",1.00390128386385,0,0,0,0
"SMARCA2",0,0,0,0,0.35393635795615
"KIAA0020",0,0,0,0,0.393893059086526
"ERMP1",0,0,0,0,0.359936234821816
"TMEM261",0,0,0,0,0.497863729994237
"NFIB",0,1.52874630409636,0,0,0
"RPS6",3.22620080581533,3.41130913126605,3.382322203783,2.73364147563778,3.16849298121662
"NDUFB6",0,0,0,0,0.231544629189264
"DNAJA1",1.0746652828176,0.944738958048995,0.741329059729643,0.815084840035294,1.27118905687696
"B4GALT1",0,0,0,0,0.771149399956367
"BAG1",0,0,0,0.28661424039886,0.691762562075493
"CHMP5",0,0.693297274359848,0.660057531876515,0.431253261647744,0.387250247781657
"NFX1",0,0,0,0,0.359936234821816
"AQP3",0,0,0,0,0.4188841975468
"UBE2R2",0,0,0,0,0.704512817342995
"SIGMAR1",0,0,0,0,0.233625816610796
"VCP",1.03656137118465,0.604983686891902,0.489043504617963,0.647104019052123,1.55297439246678
"STOML2",0,0,0,0,0.82329017914816
"TPM2",0,0,2.04450452816389,0,0
"TLN1",1.76698697801271,0,0.60714214658302,0,1.04547384142833
"CLTA",0,1.07118403510047,1.06054724592085,0.92429992907875,1.12430927618056
"GRHPR",0,0,0,0,0.467467639223966
"TJP2",0,0,0,0.474758679747328,1.04457918167188
"SMC5",0,0,0,0,0.556812411390595
"KLF9",0,0.770775515561655,0.783005031556179,0,0
"ZFAND5",0.904806559012261,0.680932439476285,0.763820116348956,0.563186637141739,0.743028543897543
"ANXA1",1.4498893295844,0.915452015827693,1.34918759155564,1.51867819541462,2.25069925237335
"GNAQ",0,0.432674974085402,0,0,0.237437643440408
"UBQLN1",0,0,0,0,0.806031053073792
"HNRNPK",1.37301769660289,1.55115103960766,1.48332845793301,1.30906314862009,1.6102917923024
"GOLM1",0,0,0,1.05788020719615,0.878352692436821
"ZCCHC6",0,0,0,0,0.556812411390595
"CTSL",0,0.743983665329026,0.906254661805983,0,0
"SPIN1",0,0,0,0,0.601476032936875
"IARS",0,0,0,0,0.624052183467695
"NOL8",0,0,0,0,0.401766292794707
"ASPN",0,0,0.86605246535541,0,0
"FAM120AOS",0,0,0,0,0.412624354905339
"FAM120A",0,0,0,0.715832155379414,1.23796250099039
"ANP32B",1.05928353626381,0.708990488732903,0.56905109584517,0.812426177243003,1.2922477429124
"NANS",0,0,0,0,0.465098803269082
"CORO2A",0,0,0,0,0.378554308476426
"COL15A1",0,1.62245207420863,0,0,0
"SEC61B",0,1.24092611265878,1.37787878758391,0.69457539276077,0
"RNF20",0,0,0,0,0.467467639223966
"SLC44A1",0,0,0,0.419937418043266,0.631462815267383
"RAD23B",0,0,0,0.384553645944465,0.832784794731091
"TMEM245",0,0,0,0,0.4188841975468
"TXN",0,1.37185253030261,1.39772738363091,1.50506985139554,0.988391678768109
"KIAA0368",0,0,0,0,0.848977570650431
"UGCG",0,0,0,0,0.498167555914572
"PTBP3",0,0,0,0.455155637666822,0.943084402260131
"POLE3",0,0,0,0,0.474005535931123
"AKNA",0.469726295990577,0,0,0,0
"ATP6V1G1",0.88738723708923,1.24902560620491,1.43156060481314,0.980108143593959,1.07301650392516
"RAB14",0,0,0,0,0.715524797099931
"GSN",0,2.78982861709538,1.63970191983375,0.995328387552147,0.940316930375861
"STOM",0,1.60773363949131,0.783441731073758,0,0.589999647441075
"NDUFA8",0,0,0,0,0.429176330625369
"RABGAP1",0,0,0,0,0.423020254259858
"STRBP",0,0,0,0,0.339522759997349
"PSMB7",0,0.377582550188852,0.722930870936371,0.599432740492556,1.19418319867184
"RPL35",2.11360385508445,2.76876339209846,2.97488492134448,2.31401348219455,2.57787706430115
"ARPC5L",0,0,0,0,0.623409275797992
"HSPA5",1.48138821445583,0.983126904722897,1.33403428833881,1.32613170938878,2.24833643539801
"GAPVD1",0,0,0,0,0.558429089507962
"MAPKAP1",0,0,0,0,0.612840167347669
"RPL12",1.82414682357231,2.82352830229668,3.1998313318228,2.18985308714162,2.33932847426049
"FAM129B",0,0,0,0.346696755108636,1.24645962461965
"ENG",0,1.93578952798846,0,0,0
"LCN2",0,0,0,1.45547786298975,0
"C9orf16",0,0,0.741932672712517,0,0
"CIZ1",0,0,0,0,0.481479675361514
"GOLGA2",0,0,0,0,0.623409275797992
"TRUB2",0,0,0,0,0.243619100401801
"SPTAN1",0,0,0,0.592050391561808,0.828256749591384
"WDR34",0,0,0,0,0.359936234821816
"SET",1.0017157375272,1.10824373276416,0.806614408476542,0.95001537617156,1.40672085826568
"LRRC8A",0,0,0,0,1.12493319872981
"C9orf78",0,0,0,0,0.493773902144081
"FNBP1",1.21866069032998,0,0,0,0
"GPR107",0,0,0,0,0.606306307523579
"PRRC2B",0,0,0,0,0.943084402260131
"SETX",1.03915158550878,0,0,0,0.878352692436821
"RPL7A",1.83130159561681,2.57335317298057,2.88957969418453,1.84231705087338,2.0628206604438
"SURF1",0,0,0,0,0.35353175654017
"SURF4",0,0,0.484824371041347,0.427350017593457,0.847907848968832
"REXO4",0,0,0,0,0.378293449313473
"BRD3",0,0,0,0,0.393893059086526
"RXRA",0,0,0,0,0.67953086596035
"COL5A1",0,0,0.722227795582956,0,0
"UBAC1",0,0,0,0,0.493773902144081
"SEC16A",0,0,0,0,0.35353175654017
"EGFL7",0,1.70809069745058,0,0,0
"AGPAT2",0,0,0,0.513376374347956,0.631462815267383
"SNHG7",0,0.90561028843261,0,0,0
"TMEM141",0,0,0,0.465923023192017,0.447338112799978
"RABL6",0,0,0,0,0.784766518137115
"PHPT1",0,0.499004578237769,1.13053606321467,0.57904280935447,0.66562998489558
"EDF1",1.20786012392969,1.62747522969184,1.67284885783656,1.49124841736357,1.55112663210599
"FBXW5",0,0,0,0.274741058294351,1.05829972849083
"NPDC1",0,1.67908058688326,0,0,0
"DPP7",0,0,0,0,0.465098803269082
"SSNA1",0,0,0,0,0.533295035196376
"TUBB4B",0,0.477748994168088,0.568525952179356,0.819789855023316,1.39681081892709
"NELFB",0,0,0,0,0.413056534197514
"MRPL41",0,0,0.740121819735439,0.469535357288707,0.830222228791509
"EHMT1",0,0,0,0,0.231544629189264
"GTPBP4",0,0,0,0,0.451549188109314
"PFKP",0,0,0,0.228796347737762,0.581944766216518
"KLF6",2.140617826775,1.29426299129872,0.953595607073751,1.53319470083066,1.0705466875745
"NET1",0,0,0,0.56426230896724,0.622447473757086
"GDI2",1.0644814806009,0.445655776696197,0.874437548288116,0.680824099031822,0.807083800728058
"RBM17",0,0.599934484169985,0,0,0
"ATP5C1",0,0.868092240066973,0.934744015580684,0.746425829538503,0.68759381444339
"CELF2",0.970021675220494,0,0,0,0
"OPTN",0,0,0,0.472861968254352,0.486809441068517
"FAM107B",0.47089785852107,0,0,0.228445695316074,0.314043462043532
"VIM",2.88339128795865,2.87436973406081,3.19744459214973,0.349013036095417,0.614403860961253
"PIP4K2A",0.64041250408662,0,0,0,0
"YME1L1",0,0,0,0.324141947368382,0.659393709311521
"WAC",0.922972439549488,0,0,0.435517149543802,0.67953086596035
"KIF5B",1.11549290101912,0.798706300096319,0.577401104725963,1.12795074584023,1.16976482846486
"ITGB1",0.876847709420356,1.6012221391639,2.0687636830822,1.45161486372287,1.4769391540352
"NRP1",0,0.8580728267597,0,0,0
"PARD3",0,0,0,0,0.401766292794707
"BMS1",0,0,0,0,0.72357771912659
"HNRNPF",0.853130570706705,0.924850478475025,0.863394746771174,0.908237097482324,1.27591510456597
"C10orf10",0,0.794424679326026,0,0,0
"NCOA4",0.921330198157499,0,0,0.252647471055599,1.19711012321423
"TIMM23",0,0,0,0,0.451549188109314
"TFAM",0,0,0,0,0.4188841975468
"CCDC6",0,0,0,0,0.761500614729929
"ANK3",0,0,0,0,0.533295035196376
"ARID5B",0,0,1.05695030714798,0,0.419427948955861
"JMJD1C",0.818291696510384,0.559468281907349,0,0.408056802200002,0.841774343081023
"REEP3",0,0,0,0.486290571935927,1.02182194515223
"HNRNPH3",0,0.587085335538661,0.577761220456792,0.380442633858564,0.652107719447976
"CCAR1",0,0,0,0,0.832564491136868
"DDX50",0,0,0,0,0.481479675361514
"DDX21",0.778341045075778,0.677310580866862,0.488945927222624,0.732579089066628,1.53867399814735
"KIAA1279",0,0,0,0,0.34841702367516
"SRGN",2.18417612241938,1.91230652946602,0,0,0
"VPS26A",0,0,0,0,0.552676604636767
"HK1",0,0,0,0,0.847907848968832
"SAR1A",0,0,0,0,0.841774343081023
"PPA1",0,1.0462635884561,0.485924249824048,1.04688758134621,1.29947695644132
"EIF4EBP2",0,0,0,0,0.616259833698678
"SGPL1",0,0,0,0,0.314043462043532
"PCBD1",0,0,0,0.35720395233284,0.387250247781657
"PSAP",2.31924589454813,1.67469677464787,1.917221981912,1.74820164512849,2.32663013836864
"ANAPC16",0,0.989664951019513,0.818698991473114,0.575232958716591,0.742370275346168
"DDIT4",0,1.73839981320807,1.06736424887053,0.609660978470526,1.26602011927297
"DNAJB12",0,0,0,0,0.549468754157443
"P4HA1",0,0,0,0,0.56954332269584
"MRPS16",0,0,0,0,0.728284685694452
"ANXA7",0,0,0.387311165797233,0.295714444022997,0.703866921487473
"CHCHD1",0,0,0,0,0.474005535931123
"PLAU",0,0,0,0,0.66265599529301
"VCL",0,0,0,0.327904435377726,1.28457979302639
"ADK",0,0,0,0,0.439361755624904
"VDAC2",0,0.392903835683953,0.931371773791376,0.435065199112229,0.806031053073792
"DLG5",0,0,0,0,0.715524797099931
"RPS24",1.95755425822807,3.05750375552076,3.13968673897492,2.31664309331995,2.8016554573324
"ZMIZ1",0,0,0,0,0.231544629189264
"PPIF",0,0,0,0,0.353664413314045
"PLAC9",0,0,0.786006908677529,0,0
"ANXA11",0.920148017273913,0.561529814426579,0.810704591494102,1.08865903583237,1.52075648853359
"FAM213A",0,0,0,0,0.743549092459195
"TSPAN14",0,0.553384902377761,0,0,0.659393709311521
"GHITM",0.584147759976097,0.345727433687414,0.757996078525216,0.696758501938431,1.21899645000577
"WAPAL",0,0,0,0,0.821026372950923
"MMRN2",0,1.01678518965036,0,0,0
"ADIRF",0,1.1359920599409,1.27519030254084,0,0.222589933959378
"GLUD1",0,0,0,0,0.988391678768109
"ATAD1",0,0,0,0,0.385053573265364
"PTEN",0,0,0.773122695113835,0,0.601476032936875
"ACTA2",0,0,2.06297140836523,0,0
"TNKS2",0,0,0,0,0.498040915799542
"MYOF",0,0,0,0.382586646382736,1.26806029157044
"PDLIM1",0,1.53163266682164,0.815177266403119,0.72290852284755,1.34020170213404
"TM9SF3",0,0.358772814543981,0,1.13163771833888,1.113737945022
"PGAM1",0,0,1.04607854918482,0,0.222589933959378
"MARVELD1",0,0,0,0,0.375433561858414
"NDUFB8.1",0,0.704203581707843,0.883007171345477,0,0
"MRPL43",0,0,0,0,0.458136655739465
"MGEA5",0.789003211906208,0,0,0.420197002722642,1.02119635637817
"NOLC1",0,0,0,0,1.0157577009009
"CUEDC2",0,0,0,0,0.342333536371204
"ACTR1A",0,0,0,0,0.4188841975468
"TRIM8",0,0,0,0,0.396471890115633
"NT5C2",0,0,0,0,0.526701156658577
"USMG5",0,1.33699100548965,1.54073975491716,1.16507590531591,0.822848299783109
"PDCD11",0,0,0,0,0.412624354905339
"SH3PXD2A",0,0,0,0,0.589999647441075
"SLK",0,0,0,0.560104041744529,1.16976482846486
"COL17A1",0,0,0,0,1.67610125636076
"GSTO1",0,0.985673677001427,0.992327757643825,0.526152472022736,0.806031053073792
"ADD3",0,0,0,0.633800514109513,0.596816071621513
"SMC3",0,0,0,0,0.743570798534063
"ABLIM1",0,0,0,0,0.697576420738449
"PDZD8",0,0,0,0,0.501149816060686
"CACUL1",0,0,0,0,0.364895679224976
"EIF3A",1.39429742384286,0,0,0.954970304306784,1.84435249663127
"PRDX3",0,0,0,0,0.263175626355656
"TIAL1",0,0,0,0,0.492508305376861
"BAG3",0,0,0,0,0.474005535931123
"PLEKHA1",0,0,0,0,0.34841702367516
"HTRA1",0,0.682210515390904,0.874030518887821,0,0
"BUB3",0,0,0,0,0.615525833004043
"OAT",0,0,0.631689600490195,0,0
"CTBP2",0,0,0,0,0.743549092459195
"BCCIP",0,0,0,0,0.39640819654913
"GLRX3",0,0,0,0,0.561206125894989
"TUBGCP2",0,0,0,0,0.602989837698655
"ECHS1",0,0,0,0.474747653869197,0.615525833004043
"RIC8A",0,0,0,0,0.57655114648406
"PSMD13",0,0,0,0.178097662822732,0.715524797099931
"IFITM2",0.964864281724534,2.35371224346878,2.05934609211841,0.855326890788538,0
"IFITM1",0,1.82131914232016,1.08702107942094,0,0
"IFITM3",0,3.22538515267559,3.181094749158,2.03218615361811,1.56086409362796
"PKP3",0,0,0,0.319767372765248,0.72357771912659
"RNH1",0,0.472007178641376,0.969716701533023,0.475145288807165,0.822848299783109
"RASSF7",0,0,0,0.558906089327324,0.401766292794707
"EPS8L2",0,0,0,0.531739138870071,0.720529038055004
"TALDO1",0,0,0.51579502963585,0.765447773889828,0.895363649298594
"RPLP2",2.73458126456388,3.33259034935884,3.44320402228473,2.839510310234,2.46661551054838
"CD151",0,1.01749789664935,0.931698109150168,1.37518554496032,1.41967576081583
"POLR2L",0,1.49864970516882,1.51815437350414,1.00459594417149,0.899928763654897
"CTSD",1.25320957651494,0.808897753214342,1.11402478558123,1.4026548816505,1.58939122352707
"SYT8",0,0,0,0,1.12292378377019
"MRPL23",0,0,0,0.468177230237784,0.233625816610796
"INS",0,3.02583834345455,2.65863998433682,0,0
"CD81",1.06249475289832,1.73100059008322,1.31531127168812,0,1.2133165770732
"PHLDA2",0,0,0,0.631237054590243,0.486809441068517
"NAP1L4",0,0,0,0,0.826012176798491
"CARS",0,0,0,0,0.492335112368358
"PRKCDBP",0,0.935680312731203,1.28322351959694,0,0.322301183695496
"ILK",0,0,0.695787128688808,0,0
"TAF10",0,0,0,0,0.380515090441247
"TPP1",0.50883359123475,0,0,0,0.322301183695496
"MRPL17",0,0,0,0,0.353664413314045
"EIF3F",0.692398023326755,0.714016821204738,0.957386336044947,0.599238521302011,0.988391678768109
"RPL27A",2.55913528062472,3.14204135168659,3.35023107278542,2.67075003363762,2.47269041996464
"TMEM9B",0,0,0,0,0.231082423107142
"IPO7",0,0,0,0,1.0157577009009
"SWAP70",0,1.13616439943541,0,0,0
"CTR9",0,0,0,0,0.657102981703826
"EIF4G2",1.87328444292206,1.38586328973985,1.2103347445208,1.60383487638713,2.3356519516558
"USP47",0,0,0,0,0.643140230923982
"DKK3",0,0,0.600471256500254,0,0
"TEAD1",0,0,0,0,0.231544629189264
"COPB1",0,0,0,0.351527008801781,0.725123160867399
"PSMA1",0,0.784194951530322,0.977973677622102,0,0
"C11orf58",0.546054203891662,1.0505005198342,1.07492002567474,0.839713320137735,0.909994446290363
"RPS13",2.16448329841048,2.79221576169564,2.91667138281097,2.15044657076731,2.00525749555174
"LDHA",1.44281278787247,1.41317724977955,1.76432755239334,1.91415147038577,2.19817328775425
"TSG101",0,0,0,0,0.481479675361514
"HTATIP2",0,0,0,0.518065173658932,0.467467639223966
"SVIP",0,0,0,0.383115463422126,0
"RCN1",0,0,0.50048896561453,0,0.35393635795615
"EIF3M",0,0,0,0.553233311093611,0.878352692436821
"QSER1",0,0,0,0,0.422875000430906
"CD59",0,2.38373607084031,1.79038785721403,1.9140282541557,1.84109935891046
"CAPRIN1",0,0,0,0.41991050411375,0.904631380429511
"NAT10",0,0,0,0,0.560560277766507
"EHF",0,0,0,0.359640784007101,0.88512403361823
"CD44",1.62040753364451,0,0,0.858030518183242,1.80958374908515
"TRIM44",0,0,0,0,0.387250247781657
"API5",0,0,0,0,0.314043462043532
"TTC17",0,0,0,0,0.465098803269082
"HSD17B12",0,0,0,0.20625151556188,0.715524797099931
"C11orf96",0,0,1.25461159726438,0,0
"CD82",0,0,0,0.72420713155665,0.847907848968832
"MDK",0,0,0.942265578619144,1.41148904724907,0.615525833004043
"CKAP5",0,0,0,0,0.592527911121271
"PSMC3",0,0,0.550368860752293,0.620732735213145,0.918516497523683
"CELF1",0,0,0,0.397870430453023,0.401766292794707
"NDUFS3",0,0,0,0,0.526701156658577
"FNBP4",0,0,0,0,0.322301183695496
"TNKS1BP1",0,0,0,0,0.57655114648406
"SSRP1",0,0,0,0.269083789746703,1.12877775374271
"UBE2L6",0,0,0,0,0.606306307523579
"SERPING1",0,1.00046378492309,1.85134263790373,0,0
"ZDHHC5",0,0,0,0,0.612840167347669
"TMX2",0,0,0,0,0.372654545711993
"C11orf31",0,1.03535950998172,0.982081022245912,0.70029810080867,0.314043462043532
"CTNND1",0,0.775815384844297,0,0.962436808078022,1.43159981294894
"ZFP91",0,0,0,0,0.349511872251605
"TMEM109",0,0.324881495452577,0,0,0.192386211898337
"DDB1",0,0,0,0,0.782440547129916
"TMEM258",0,1.29474351156458,1.52325286639541,1.01661543362835,0.615525833004043
"FTH1",2.78852265263009,3.16246212374627,3.87308002947401,2.9131945832477,1.9179259684833
"AHNAK",1.9237001498108,1.23385577900023,0.983336295793517,1.46328421831659,2.24729920725538
"GANAB",0,0,0,0,0.614403860961253
"C11orf83",0,0,0,0,0.243619100401801
"HNRNPUL2",0,0,0,0,0.379667033534121
"POLR2G",0,0,0,0,0.349511872251605
"SLC3A2",0,0.610697953837141,0,0.291979446785235,0.743028543897543
"PLA2G16",0,0,0,0.949206029331652,0
"ATL3",0,0,0,0,0.465098803269082
"RTN3",0,0,0,0.67564366116878,0.507146229493809
"MARK2",0,0,0,0,0.418661761628387
"COX8A",0.67203668419407,1.11187511206338,1.30714282224991,1.12433680483096,0.932304765192309
"OTUB1",0,0,0,0,0.51426242233731
"STIP1",0,0,0,0.250184118989391,0.912363800506193
"FKBP2",0,0.861317601446691,0.924929976356495,1.05047024753816,0.719365667535453
"PPP1R14B",0,0,0,0,0.486809441068517
"BAD",0,0,0,0,0.396471890115633
"TRMT112",0,1.28002485733934,1.36265573699168,0.982185452032508,0.486809441068517
"PRDX5",0.721017196401133,0.978294701535908,1.22456754263785,1.51564261322867,1.26747940498938
"ARL2",0,0.951151394019725,0.790616675809633,0,0
"VPS51",0,0,0,0,0.322301183695496
"FAU",2.25648296286461,2.63654810146106,2.73288629069651,2.31901599147208,2.05476913133521
"CAPN1",0,0,0,0.606306381374343,0.9585742723838
"NEAT1",0.809820707614771,2.72361281546952,2.35413471494853,2.18674129190401,0.691762562075493
"MALAT1",4.12724097693355,6.00091707173036,5.95455195108858,4.6178814457065,2.7421819080692
"LTBP3",0,0,0,0,0.412624354905339
"EHBP1L1",0,0,0,0,0.243619100401801
"RELA",0,0,0,0,0.263175626355656
"RNASEH2C",0,0,0,0,0.39640819654913
"CFL1",2.14871628877737,2.28046066845755,2.27472479018129,2.10826317268179,1.90375129004809
"EFEMP2",0,0,0.321247716727759,0,0
"FIBP",0,0,0,0,0.467467639223966
"CCDC85B",0,1.39323523017634,0.741817267714322,0,0
"DRAP1",0,0,0.850618056588822,0.474931333723273,0.622447473757086
"BANF1",0,0.72341371908461,0.910273340299964,0,0
"SF3B2",1.08786233353338,0,0.551567212432151,0.864936630699682,1.40672085826568
"RAB1B",0,0,0,0,0.359936234821816
"YIF1A",0,0,0,0,0.458136655739465
"MRPL11",0,0,0,0,0.525483330197636
"KDM2A",0,0,0,0,0.549468754157443
"POLD4",0,0,0.531471680041384,0.359091441210189,0
"PPP1CA",0.878983679461344,0,0,0.709475401156136,0.861567199051115
"PTPRCAP",1.00957690066903,0,0,0,0
"CDK2AP2",0,0,0,0,0.233625816610796
"GSTP1",1.22985145718598,1.55671568320955,1.85783765411635,2.29770116119027,2.00430816029184
"NDUFV1",0,0,0,0,0.64775473677543
"NDUFS8",0,0,0.662861000074191,0.443406148883274,0.552676604636767
"CPT1A",0,0,0,0,0.354869229332926
"MRPL21",0,0,0,0,0.652504445354105
"CCND1",0,0,0,1.01509807428598,1.98391655139789
"ANO1",0,0,0,0,0.830222228791509
"PPFIA1",0,0,0,0,0.458136655739465
"CTTN",0,0,0,0.878736689505732,0.614822886852919
"NUMA1",0,0,0,0.355399088949582,0.606306307523579
"LAMTOR1",0,0,0.65674628443962,0,0
"STARD10",0,0,0,0.465871225733934,0
"UCP2",0.821918408931918,0,0,0,0
"SPCS2",0,0.947752810164673,1.13862402624377,0.410494438642679,0
"RPS3",2.86385240896794,2.96997384126745,3.07912671473275,2.73709548546139,2.77039890176054
"SERPINH1",0,0.991686677560158,1.43814118523123,0,0.413056534197514
"LRRC32",0,0.453296235241895,0,0,0
"PAK1",0,0,0,0,0.413056534197514
"CLNS1A",0,0,0,0,0.561122079295398
"RSF1",0,0,0,0.56426230896724,0.743028543897543
"NDUFC2",0,1.13467097871734,1.12975536966557,0.698591325808809,0.39640819654913
"PRCP",0,0.641186737679348,0,0,0
"PICALM",0.726377712518601,0.731054180574668,0,0.408420124978986,0.607997739685259
"PRSS23",0,1.70305251135429,0.985094025542725,0,0.447338112799978
"CTSC",0.952518477488316,0,0.831722377144825,0,0.761500614729929
"TAF1D",0,0,0,0.616465934971711,0.624052183467695
"CWC15",0,0,0,0.398586375977488,0.498167555914572
"ENDOD1",0,0,0,0,0.429176330625369
"YAP1",0,0,0,0,0.624052183467695
"BIRC3",0,0,0,0.629941640979157,0.354869229332926
"BIRC2",0,0,0,0,0.379667033534121
"TMEM123",1.14115414976925,0.606287907007894,0.517102875495858,1.19923761380122,1.22728788460021
"MMP7",0,0,0,1.35958222768884,0
"CASP4",0,0,0,0,0.418661761628387
"RDX",0,1.79342811350423,0,0,0.659393709311521
"TIMM8B",0,0,0.607065967669916,0,0.474005535931123
"SDHD",0,0,0.410017354858679,0,0
"NNMT",0,0,1.66729925916203,0,0
"REXO2",0,0,0.66724816214486,0.223664288269586,0.565655156858703
"PAFAH1B2",0,0,0,0.283321333460233,0.549468754157443
"TAGLN",0,0,2.69589577773158,0,0
"TMPRSS4",0,0,0,0.618907744601906,0.743086344989574
"MPZL2",0,0,0,0,0.796684863983577
"ATP5L",1.06237085135043,1.62802288112885,1.81523741963757,1.31264983144661,0.852203964516949
